,pid,lab,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf
S7_011,S7,Base,72.23208371969797,830.6558098591548,76.78230708186749,31.75924359255788,49.74036243468606,0.6142857142857143,0.2857142857142857,58.59375,35.12071262258191,102.09766283660184,11264.942848338562,0.3439913475667848,0.10179671196620348,206297.16174146734,34716.19888591953,5.942389096783832
S7_012,S7,Base,71.93898032918507,834.0401785714287,79.81635365578668,32.147024982292535,52.001180680053466,0.6376811594202898,0.3188405797101449,64.453125,36.757834119030534,107.24300942549013,12384.22343128761,0.3427527287414383,0.08569127148708633,267351.8726683269,31934.05716960744,8.3719983104049
S7_013,S7,Base,70.66542205627418,849.0715579710146,85.57640657739454,32.35991499701795,52.46989094706832,0.6617647058823529,0.3235294117647059,74.21875,37.101615576663754,115.47583570328536,13459.651272607718,0.3212933281729711,0.08539272112445136,372801.9770568153,50244.649068737366,7.419734916384872
S7_014,S7,Base,71.55435995013451,838.5233274647888,82.22866624170749,32.571125382850326,52.069845723848246,0.6285714285714286,0.3428571428571429,74.21875,36.81758774849304,110.65810223891995,12799.364914826256,0.3327147945208824,0.08403361344537814,446320.62676793005,57760.207138600956,7.7271299546579275
S7_015,S7,Base,71.57314431974798,838.3032570422536,78.4064003203862,32.52558445244627,50.23313394101263,0.6142857142857143,0.2857142857142857,62.5,35.515893582825804,105.70634141919236,11794.340470802084,0.3359864044672861,0.08405480373203329,288009.4994409673,45372.51433637999,6.347664520104396
S7_016,S7,Base,73.33200716132882,818.1966145833335,86.3825515706789,32.810333910092766,47.76741824872647,0.5492957746478874,0.22535211267605634,60.546875,33.768576531423065,117.53237652051598,12468.670386069787,0.28731297308132425,0.050957145041020495,97459.4522744562,39496.890410982975,2.4675221583356715
S7_017,S7,Base,73.16221222545647,820.0954861111112,93.83786953991304,30.856882971635805,46.119293471427966,0.5352112676056338,0.23943661971830985,68.359375,32.59675900087805,126.3953186874244,12943.605966778665,0.25789530292249063,0.08473283736379197,76709.06897015138,31442.914646481164,2.4396297173021795
S7_018,S7,Base,72.83510318573433,823.7786091549295,97.30140040376983,34.349625374854625,50.85417154366844,0.5714285714285714,0.2857142857142857,74.21875,35.958550151555244,131.0008064336717,14798.783426159389,0.2744910594864297,0.08553880895762407,115018.13320990057,21225.755055361085,5.418800551966698
S7_019,S7,Base,73.08403699236027,820.9727112676056,94.24838622343201,35.31550522249254,51.268269010822586,0.5428571428571428,0.3,74.21875,36.245182154769175,128.9778809174033,14686.401493317695,0.2810185893655702,0.051497725517122984,333801.67840129137,29333.20910632864,11.379650865723852
S7_020,S7,Base,71.91769981535215,834.2869718309859,97.67641070907554,35.264854924205416,51.721211367843495,0.6,0.3142857142857143,85.9375,36.55802658291496,133.94638088432598,15383.79913914154,0.2729303049590113,0.10134792743488397,526140.8997995196,46209.98433397413,11.385870551198055
S7_021,S7,Base,71.94616704050667,833.9568661971831,101.19336620414805,35.42028120936161,51.34049882107135,0.5714285714285714,0.32857142857142857,85.9375,36.30312908718814,139.04720468079896,15858.28414334926,0.2610849255871538,0.0675926864713238,322186.7543224301,46078.742367751336,6.992090881106938
S7_022,S7,Base,70.58541458541458,850.0339673913044,87.94242231569275,35.00253997200077,52.53613678848197,0.6029411764705882,0.35294117647058826,70.3125,37.12866647646801,118.48674571423643,13820.666760459488,0.31335712912576785,0.5288297509382462,117713.25274409613,36067.52197397155,3.2636911631756944
S7_023,S7,Base,72.16039171574141,831.481073943662,73.55790090398408,28.47929130933814,43.44801709781636,0.5714285714285714,0.2571428571428571,58.59375,30.7174204497191,99.90790661349232,9641.275080994308,0.3074573523850692,0.050844872294629084,77266.70697030179,26547.01259831965,2.910561280073848
S7_024,S7,Base,71.5168207751328,838.9634683098593,68.88652437269225,21.705293901778056,35.39416028148217,0.5285714285714286,0.18571428571428567,62.5,24.99753978846568,93.30184423864873,7327.188582343243,0.2679211755399672,0.050392219441318255,59607.01661801673,20287.65378178354,2.9380931506007064
S7_025,S7,Base,71.41813351046164,840.1227678571429,70.97382886648029,21.732642638477607,35.77665644363978,0.5217391304347826,0.18840579710144928,60.546875,25.296776157437826,97.74545980440205,7768.04342058701,0.25880256953171105,0.05104384666428462,42213.26813184287,18938.874613511165,2.2289216752999432
S7_026,S7,Base,72.16039171574141,831.481073943662,69.54817288499778,25.520541840710024,39.53122794324625,0.5285714285714286,0.18571428571428567,58.59375,27.929366948174767,94.04407699196798,8251.680672256884,0.2969816690375953,0.05084831946304174,29532.25496164712,23766.48590168404,1.2426008238582102
S7_027,S7,Base,71.13934100833664,843.4151785714287,80.61258074040815,36.89394892458903,50.41850653345765,0.5942028985507246,0.18840579710144928,60.546875,35.58321804773056,107.48872610161631,12015.9471777706,0.3310413969748917,0.10168974458925817,60313.01444151366,30232.525051444947,1.9949711226198432
S7_028,S7,Base,69.77620415525418,859.8920036764706,78.69422800283577,37.909907199181106,52.86646926702401,0.6417910447761194,0.2388059701492537,56.640625,37.3527661157823,104.77572532229651,12295.13544017121,0.35650210008933764,0.10267291830658133,168325.86845650186,51556.503505826906,3.2648813827624625
S7_029,S7,Base,68.18976941425922,879.8973880597015,67.66275612136238,38.18035877075364,53.61588740164178,0.6212121212121212,0.2575757575757576,42.96875,37.90291682364053,88.15592213861069,10497.212714284975,0.4299531546393949,0.06789096710682642,277635.051456346,85615.62460185945,3.242808222768209
S7_030,S7,Base,68.93428896778083,870.3941231343283,71.48791246655145,38.325090690669924,54.2609685477644,0.6515151515151515,0.24242424242424246,50.78125,38.36718040121794,94.1422276042724,11347.344165679173,0.40754485396813306,0.08578978072132049,212777.12791628652,75539.35155270893,2.8167719677579903
S7_031,S7,Base,70.15555702654399,855.2423007246376,79.89360218441182,38.92404908324022,54.65877002691131,0.6617647058823529,0.2352941176470588,66.40625,38.646513126362,105.41920938769516,12799.11506430531,0.3665983965430207,0.08477737461426292,98713.41617369044,41118.795553579774,2.4006884162028066
S7_032,S7,Base,70.07206611570248,856.2613224637681,88.89374394208994,41.388169413224155,58.63394760849153,0.6470588235294118,0.2794117647058824,70.3125,41.458054241055905,118.43213925437294,15425.113281769352,0.3500574633040341,0.08467543904215143,107103.08106736603,31797.290463897494,3.3683084157428573
S7_033,S7,Base,71.03124793552223,844.6986607142858,77.84950228856218,32.779559240887586,51.12412118654873,0.6376811594202898,0.3188405797101449,58.59375,36.14841743265336,104.78359091575922,11899.602082507148,0.34498166284179826,0.08460809530255854,201341.1866022096,38142.95391728486,5.278594495822984
S7_034,S7,Base,70.8814028610983,846.484375,84.50859030029083,33.13209056488193,53.145309949757525,0.6666666666666666,0.3478260869565217,56.640625,37.5780444711972,114.22438491871002,13484.74930399133,0.3289844326843199,0.0844309354947653,396312.0244803517,41222.07173242667,9.61407342776999
S7_035,S7,Base,71.07182320441991,844.2164179104477,96.31783949161657,34.01920070415465,54.89957163535242,0.6923076923076923,0.38461538461538464,62.5,38.695716998228974,129.213536828793,15707.996108484758,0.2994710766991892,0.08844548220476897,393730.88674443983,39064.339818279725,10.079035984634707
S7_036,S7,Base,69.54040334750995,862.8077651515152,103.89742774725457,35.2713502116371,56.34943332877989,0.671875,0.40625,80.078125,39.81130063991649,141.16723108385213,17655.911176880036,0.28201516976888863,0.08785030308354562,301834.90306593396,42140.69064108771,7.162552356739049
S7_037,S7,Base,66.81782230424466,897.9640151515152,102.47918898500514,55.85917295500763,78.34104742431302,0.7384615384615385,0.4923076923076923,64.453125,55.336778636784146,132.77077964629348,23081.6181388661,0.4167843164301925,0.10129317621636222,422352.6116461847,139054.07013868418,3.0373264962683617
S7_038,S7,Base,65.51416194601799,915.83251953125,93.93528668682578,54.5714533558771,73.33069635579491,0.6984126984126984,0.4126984126984127,58.59375,51.802487978105496,122.02930721117201,19859.332035114112,0.42450858045486706,0.10241879043408496,299503.3197484486,145756.82227446674,2.054815102818791
S7_039,S7,Base,64.18678694613956,934.7718253968254,82.41458677434343,54.58578600353602,71.37898072870578,0.6774193548387096,0.3225806451612903,31.25,50.43786612067596,103.65088217995451,16424.024341059652,0.4866129941191216,0.10193506736209036,109288.7939763607,89004.97722676546,1.227895308572648
S7_040,S7,Base,64.22512776266012,934.2137896825396,75.93727019331881,54.301581456032245,67.86163115386266,0.6290322580645161,0.2258064516129032,27.34375,47.961506604367244,93.91050594750791,14150.01401690751,0.5107150272534549,0.2719932001699957,53359.96583918684,41990.37820668519,1.2707664974232489
S7_041,S7,Base,65.44437787098063,916.80908203125,55.49109505833837,29.83209316221209,45.636647614945964,0.5873015873015873,0.20634920634920634,29.296875,32.26971494375214,71.73111503449002,7271.978456314627,0.4498705328675861,0.272828033080399,45362.53617875365,19537.43502407613,2.321826592019528
S7_042,S7,Base,67.41255076640901,890.0419776119403,70.34570413175497,23.309512899719447,37.670510785128734,0.5454545454545454,0.15151515151515152,42.96875,26.63062905155834,94.87424960143144,7937.425312080483,0.28069396241271083,0.08389261744966442,28666.25465085596,19368.07428255859,1.4800776903602957
S7_043,S7,Base,70.8580466587584,846.7633928571429,102.3815944985228,20.857625546678182,33.897686631500264,0.5072463768115942,0.11594202898550725,62.5,23.785529501506463,141.33714106132072,10561.3393874658,0.1682893068509631,0.06752536421493323,38704.22770811104,34010.78572086259,1.13799863448522
S7_044,S7,Base,72.9276447773171,822.7332746478875,102.58442354137968,26.54520229472109,39.20454085938944,0.4857142857142857,0.15714285714285714,74.21875,27.72154394733704,142.56981974517728,12416.376918145224,0.19444188115609076,0.06852131012744964,69737.34849188528,40990.450139595916,1.7013072131286617
S7_045,S7,Base,72.33269218014193,829.5004401408452,112.49613836938451,31.57890530155602,46.10604406265129,0.5,0.22857142857142854,82.03125,32.580397974713094,155.3147832940507,15897.141969868771,0.20977010226405846,0.1019437270626614,101369.22387918807,24586.106681808556,4.1230287166284825
S7_046,S7,Base,71.69433886777354,836.8861607142858,122.37484017433044,37.22654937508626,53.75556549274453,0.5217391304347826,0.2898550724637681,105.46875,37.987962737141345,169.37063282661325,20213.149411477727,0.22428895790942735,0.10248701831101392,189747.9655253613,27710.77595292729,6.84744324185252
S7_047,S7,Base,70.12306470821754,855.6385869565217,137.80291983345157,37.565727666641614,54.07059148156565,0.5294117647058824,0.2794117647058824,128.90625,38.231070962763376,192.38665898536652,23106.87896043441,0.19871996927641086,0.05084659582040982,188481.50254307632,65280.791351646505,2.887242918484052
S7_048,S7,Base,68.67209395435741,873.7173507462686,135.60461562207033,39.637082468555924,59.11424438395685,0.5909090909090909,0.3484848484848485,89.84375,41.72709053476434,187.54268892395385,24584.881273038744,0.22249382673447826,0.08546716351577723,181175.98252110227,89549.43438177336,2.0231951633407337
S7_049,S7,Base,64.4912418815194,930.35888671875,99.42862997888676,39.13781634321714,62.11906480144043,0.6825396825396826,0.4126984126984127,56.640625,43.678264038324734,128.6621634750897,17654.933735744093,0.3394802547897564,0.05041254264060899,193878.15856013467,83268.62384873052,2.3283458954760956
S7_050,S7,Base,62.88431061806656,954.133064516129,73.82287609039581,38.48941768760472,62.55200833033091,0.7213114754098361,0.4098360655737705,54.6875,44.228631416145966,94.34380681007723,13108.915679074104,0.4688027005861896,0.05074253239064984,106585.92356699727,64297.25084114786,1.6577057677057982
S7_051,S7,Base,64.40673524208871,931.57958984375,82.53250922903861,37.4978962349232,61.344176793023244,0.7301587301587301,0.3968253968253968,50.78125,43.26504329041082,106.41165397620807,14463.593547410544,0.4065818138686595,0.28529712856831185,60125.917239778486,61965.102614956595,0.9703190134839836
S7_052,S7,Base,66.81782230424466,897.9640151515152,103.95749110225002,31.973977788817468,54.23707017021696,0.7384615384615385,0.3384615384615385,78.125,38.2518038240456,141.19482318341642,16967.605820022698,0.27091505879330524,0.05064915331498709,50106.70498358856,81194.03777608357,0.6171229607002984
S7_053,S7,Base,69.08850377034,868.4512867647059,95.93950862262369,30.175224743338863,53.801626922132044,0.7761194029850746,0.3582089552238806,74.21875,38.041261443091656,131.24035978308078,15684.554753385552,0.28985947239071685,0.0677759327662747,61296.25835976622,98767.87663465703,0.6206092552389423
S7_054,S7,Base,70.81604426002768,847.265625,103.58383029294912,30.641754237406438,53.65468171363676,0.7536231884057971,0.3333333333333333,87.890625,37.939504806817716,142.45424508226645,16979.188365295133,0.2663276533802688,0.06748549061951681,99398.49358793424,74187.87391481236,1.3398212988563396
S7_055,S7,Base,72.51063829787235,827.4647887323944,91.3676964302356,31.72451440532741,55.588872698204106,0.7285714285714285,0.35714285714285715,70.3125,39.30718962036593,122.63055430832934,15143.301105844026,0.3205334090029152,0.0851600156694429,149933.97732463724,47385.388401365344,3.1641394611913136
S7_056,S7,Base,73.26399470023186,818.9561631944445,86.4713721122745,31.570135713372718,54.74837846395287,0.7323943661971831,0.3380281690140845,62.5,38.69165678874323,115.66250097225016,14059.173105173486,0.3345220487496303,0.08484930762964972,232654.1518331948,49161.284762352116,4.732466878314013
S7_057,S7,Base,73.15253340388941,820.2039930555555,84.00953530939803,29.90215723664272,53.52969882149436,0.7464788732394366,0.35211267605633795,56.640625,37.85023339432889,112.66475943227606,13396.96825302287,0.33595450418620965,0.08471991595784338,303143.0788737982,50825.93964122031,5.964337915121321
S7_058,S7,Base,71.79932846138652,835.662411971831,85.93080745702744,37.45417487332548,59.00340427432829,0.7285714285714285,0.3428571428571429,58.59375,41.713477587850406,114.49446686430855,15004.128318903662,0.3643274538086328,0.08432129787341687,302423.3323836229,49188.56734355097,6.148244372953325
S7_059,S7,Base,71.6625049283743,837.2579225352112,86.60498139570457,39.05994889628778,58.98308152555274,0.6714285714285714,0.3428571428571429,62.5,41.70255814918582,115.29847047867796,15105.535135258084,0.3616922061155862,0.08415949908266146,205982.09300516546,65776.95032770063,3.131523914972694
S7_060,S7,Base,71.36598964555955,840.7366071428571,82.19629291153728,37.307475162716365,54.50928518746646,0.6231884057971014,0.3043478260869565,64.453125,38.50361917701235,109.50429386335041,13245.933639420848,0.3516174372583117,0.06800639260090449,174245.3512993451,93074.14654532843,1.872113339384585
S7_061,S7,Base,71.19586809694081,842.7455357142858,74.06788506750901,33.30806358440402,49.63386381339964,0.6521739130434783,0.2753623188405797,60.546875,35.04380274418115,96.96343391822212,10675.029583173702,0.36141255861190624,0.06784605729599537,239527.6473996051,73862.74600250031,3.242874931721289
S7_062,S7,Base,71.68134612856579,837.0378521126761,67.4934405466297,33.67411483683933,48.68170009466743,0.6142857142857143,0.2714285714285714,54.6875,34.41411272046302,89.48502447331863,9674.684490446716,0.38457957544308574,0.06734687005421422,239451.7931642259,37872.4616538612,6.322583288953258
S7_063,S7,Base,72.14129787656282,831.701144366197,67.74314006014862,32.31696551911272,46.1344024727519,0.6,0.2571428571428571,50.78125,32.61039632420244,89.22015589826574,9140.478415017367,0.36550481217928826,0.06777937812420573,163795.9992290455,28728.605018942064,5.701495047220267
S7_064,S7,Base,73.40989047461001,817.3285590277777,65.57283475493287,26.62761172932073,42.28306127253069,0.5915492957746479,0.28169014084507044,52.734375,29.887475565783376,87.7651012507855,8240.640435675326,0.34053940734804183,0.06801217417917807,76934.00788111678,26854.709526410377,2.864823684108581
S7_065,S7,Base,74.38503383309009,806.6138698630137,65.72164002454289,26.6802999296778,40.9665091171939,0.5555555555555556,0.2361111111111111,62.5,28.96462249969869,87.13931029862397,7929.245484466128,0.3323944428804605,0.0679682588231296,102693.10630013367,31286.283807715015,3.2823683033524795
S7_066,S7,Base,72.28474845893815,830.0506161971831,77.497682901775,27.754970884528426,44.2680977796289,0.6142857142857143,0.3,50.78125,31.28276741895437,103.95865378134701,10216.818668182124,0.30091547246033445,0.06790595025889143,167245.8574843036,51497.02873264451,3.2476797516336067
S7_067,S7,Base,70.96561283083625,845.4799107142858,95.38573855299367,28.736872540895227,46.111593819546115,0.6231884057971014,0.3188405797101449,80.078125,32.56842296277568,131.0116577820217,13404.682885770151,0.2485917933880609,0.1014267360876327,156287.1018019102,62647.328298174245,2.4947129597937687
S7_068,S7,Base,69.37300743889479,864.8897058823529,103.47168725824423,28.48957855024477,46.438126646753176,0.6417910447761194,0.29850746268656714,91.796875,32.83089092206976,143.61261621463962,14812.389883654205,0.22860728943898334,0.051034295046271085,114693.12043363828,56401.09327758848,2.033526546536159
S7_069,S7,Base,67.87495053423031,883.9785447761194,97.23677381610337,29.06151876361241,46.43894401074742,0.6212121212121212,0.2727272727272727,62.5,32.835585368100176,131.99361502848316,13615.937809136803,0.2487664676887175,0.10135477549917228,77377.48166832907,46485.75998186288,1.6645416079788535
S7_070,S7,Base,67.90630155064335,883.5704291044777,95.71707798351866,26.36145763104149,43.375741263533286,0.6212121212121212,0.2575757575757576,62.5,30.66716898722524,131.0992837491281,12630.596985345646,0.2339232382528497,0.10140616549486207,51951.830167626846,30113.072880563614,1.725225133073649
S7_071,S7,Base,67.26560944860991,891.9862689393941,88.52554345102791,25.73112113670765,42.938691409402814,0.6461538461538462,0.24615384615384614,56.640625,30.304614034755307,121.1091384095198,11530.165586698491,0.2502256595392739,0.1019749141711139,72757.8636477931,22319.56795715715,3.2598240157449845
S7_072,S7,Base,68.54859122094186,875.2915111940297,87.21936980855331,29.049703912410244,43.89497590614597,0.6212121212121212,0.18181818181818185,78.125,30.96204911623601,117.485977307087,11427.878170741698,0.2635382521890833,0.10237160894045384,123379.58020666544,30153.931664075215,4.091658148633978
S7_073,S7,Base,69.42372881355932,864.2578125,77.52635703061372,28.215271942101413,42.931632543822495,0.6119402985074627,0.1791044776119403,60.546875,30.330335381585808,105.6837881904579,10070.13881548834,0.2869913721007619,0.10215374138077807,171350.45569889733,35825.452055404545,4.782925151478941
S7_074,S7,Base,69.63011628670915,861.6961050724636,76.10708829919305,28.51365995726732,44.77677974152607,0.6470588235294118,0.25,58.59375,31.64567553051478,103.3367841836783,10273.517991694856,0.3062382459499171,0.10096930533117933,167056.00955674384,39504.180835688465,4.228818469913033
S7_075,S7,Base,69.92874109263657,858.0163043478261,71.28958933991264,27.942300779793676,44.63875375049194,0.6323529411764706,0.2352941176470588,46.875,31.513724854819017,95.39149825075536,9444.07183013952,0.3303619864736685,0.1014027378739226,142859.77306956498,32150.99190783779,4.443401730157461
S7_076,S7,Base,69.77221856484529,859.9411231884058,72.46929645182257,28.278450521673268,44.44984577742592,0.6029411764705882,0.25,46.875,31.398617792057284,96.82158274708229,9550.642322627597,0.32429358105079603,0.08430992327796982,165940.83423460292,22510.37808178133,7.371747983607007
S7_077,S7,Base,69.76688263977023,860.0068933823529,73.80523558679722,28.600798942189908,45.72895506048118,0.5970149253731343,0.26865671641791045,46.875,32.335254219841126,99.76906627801138,10134.960494167515,0.32410100070233555,0.08554612647139337,184705.20665812734,18399.793689920836,10.038439004851805
S7_078,S7,Base,69.60879706764412,861.9600183823529,80.59516962076022,28.76835934321548,45.42664871375472,0.582089552238806,0.26865671641791045,42.96875,32.04709189664498,106.60581503997132,10732.957094930069,0.300612981427224,0.08535481998668465,223836.53016309303,18687.90436236941,11.977615350698054
S7_079,S7,Base,70.11378671606245,855.7518115942029,92.57099166994037,36.71058710651397,54.660822668631525,0.6029411764705882,0.3088235294117647,62.5,38.644869391001784,125.33894951221941,15216.955375078584,0.308322907934012,0.0847314014573801,229675.1365644181,31635.01707997967,7.260155288797642
S7_080,S7,Base,70.42594192305138,851.958786231884,89.29476681640301,38.03213700993253,57.38254893349353,0.6323529411764706,0.35294117647058826,54.6875,40.572661577114594,120.49517659868576,15358.6496493243,0.33671606384912434,0.08510928031592564,273167.24251833226,51428.978974346115,5.311543179859628
S7_081,S7,Base,69.84152457372116,859.0877757352941,92.10147800761808,38.45871287880568,58.233109669674796,0.6567164179104478,0.373134328358209,62.5,41.172981603198316,123.95948571064123,16034.002857703439,0.33214869654516355,0.08564430208458232,464048.6743432463,66949.54667740484,6.931319140654622
S7_082,S7,Base,69.07936507936508,868.5661764705882,89.14863748167072,41.352196076084475,61.94181421541973,0.7014925373134329,0.3582089552238806,56.640625,43.799457468937476,119.02138953874184,16377.349605742242,0.36799652263075455,0.08471130387638927,397601.67903043533,66957.54529829527,5.938116119088946
S7_083,S7,Base,68.42553191489361,876.8656716417911,83.01882597852732,40.001107542960206,60.59363266648275,0.7272727272727273,0.3484848484848485,54.6875,42.84271422040508,110.03437477357984,14810.00583853525,0.38935754675358025,0.06812685219879415,152341.16286219412,45856.647020924385,3.322117353950472
S7_084,S7,Base,68.77305533279872,872.4347014925372,75.12473666575694,37.70267118521067,56.72118259037586,0.696969696969697,0.3181818181818182,54.6875,40.02391328070142,96.70659988960058,12159.774910095031,0.4138695117643715,0.10270631130282956,103603.26174248793,46862.74512293701,2.210780897932913
S7_085,S7,Base,68.28898332788492,878.6190257352941,63.93865029219617,29.889096349727268,47.76298604991022,0.6716417910447762,0.2537313432835821,52.734375,33.74269458985105,83.62234240299114,8864.453424367968,0.4035129083952101,0.08373386029842747,118542.37763346154,53807.177684300936,2.2030959945339803
S7_086,S7,Base,69.88825694212112,858.5133272058823,70.73201794599014,28.76812303046853,45.33631724159764,0.6567164179104478,0.20895522388059698,58.59375,32.0085662810733,94.41249687646696,9493.920218007697,0.3390289139683973,0.08569274011105779,142834.38763651624,40215.2457598114,3.5517472276460884
S7_087,S7,Base,71.29027980373955,841.6294642857142,88.25429649941056,36.91288159267966,53.99159320254324,0.6521739130434783,0.2608695652173913,56.640625,38.16573124331352,118.17806303144712,14169.689313103268,0.3229510643879621,0.08491270973439304,148795.7215596426,38796.89585182158,3.8352481118062536
S7_088,S7,Base,71.67663489976997,837.0928697183099,93.18065999740809,36.27493980933996,52.21407511454133,0.6142857142857143,0.24285714285714285,66.40625,36.90555179061204,127.01682933662669,14726.61194900994,0.2905563930650717,0.05050249987374375,149600.3718491532,39182.60863538178,3.818029913252496
S7_089,S7,Base,72.77192045909516,824.493838028169,97.14616773435793,36.45852788608197,53.801415270941064,0.6428571428571429,0.2714285714285714,46.875,38.00548926019828,132.01233887668513,15761.978327291436,0.2878934619566117,0.0854583988514391,364844.52727506525,48880.306414290266,7.464039283689967
S7_090,S7,Base,73.56514893058655,815.6035958904109,92.90104812682536,36.69444332528688,52.419973264064225,0.5972222222222222,0.2916666666666667,42.96875,37.02806434733496,126.037530332008,14661.579755704199,0.2937860195276411,0.08402514032198433,530516.84584706,61629.887641394016,8.60810989846322
S7_091,S7,Base,75.33052427989223,796.4898767605632,77.13432991771828,35.96909911152586,49.24022205315694,0.5652173913043478,0.2463768115942029,31.25,34.81800287226154,99.31398264191988,10863.358893243783,0.35058510338669124,0.08846739091970698,336300.2267038119,40813.17419489665,8.239991947155717
S7_092,S7,Base,75.42430320215783,795.4995598591548,77.76130847862036,35.814619191396886,47.79303694153688,0.4927536231884058,0.2028985507246377,31.25,33.79191161049581,99.3685700547038,10549.009257636131,0.3400663971705831,0.0885833746722415,190402.58880065836,32448.030260506635,5.867924409340877
S7_093,S7,Base,76.53314102143841,783.974095394737,62.823675317599275,26.9905260834962,38.60671593939325,0.48,0.14666666666666667,31.25,27.183957703462006,81.10589183348006,6926.5179273441,0.3351662510446697,0.08397433744247758,96417.92485386392,23671.578892504203,4.073151406237436
S7_094,S7,Base,78.20153398571806,767.2483766233768,50.870343023344155,20.142256323365046,30.13134496199514,0.42105263157894735,0.09210526315789473,27.34375,21.25132807236049,67.36154031750401,4497.259604184149,0.315481623077409,0.5758905130506953,38799.81889413337,15202.116315278065,2.5522643090909463
S7_095,S7,Base,78.22031626909677,767.0641447368422,53.08478133537685,15.882940380763536,25.093412720854978,0.38666666666666666,0.04,31.25,17.743684077800125,70.50171300371595,3930.0071307221992,0.2516773468591451,0.08582512272992547,49962.49138301284,10428.594422915636,4.790913267585324
S7_096,S7,Base,77.22365756581246,776.9639756944445,73.22456304795894,16.827899830083567,26.72286152576105,0.4142857142857143,0.028571428571428567,35.15625,18.87217054157404,94.70676618965194,5615.038428118747,0.19926950629675386,0.05366054340243619,44191.32181367419,7810.995976819496,5.657578360662291
S7_097,S7,Base,74.57884737175428,804.5176630434783,102.19509906127007,21.395571274847967,32.605289229320014,0.4477611940298508,0.08955223880597014,46.875,23.03757470546232,140.0683834637479,10137.403794163887,0.1644737672825705,0.10814902936246146,62237.04720934574,11790.725236498263,5.2784748996347215
S7_098,S7,Base,71.64656493636303,837.4441964285713,115.23351024407455,33.59396179466068,46.58158469890858,0.5362318840579711,0.17391304347826084,82.03125,32.87728430429075,159.65027234244218,16489.80324170405,0.20593315515159624,0.06827103601297149,251240.212867546,59313.26078532598,4.235818593364241
S7_099,S7,Base,69.37761541016276,864.8322610294118,110.13991103591358,34.00995024733477,49.04046646134464,0.5970149253731343,0.22388059701492535,91.796875,34.56334529738149,151.2021551112676,16418.127502962565,0.22859029536944636,0.06805151499685261,191408.32058105356,70057.14828940338,2.7321740215624124
S7_100,S7,Base,66.78707605859924,898.3774038461537,90.65010300662071,33.64665057997725,52.15931753893958,0.671875,0.28125,50.78125,36.80574277864177,122.093801145931,14117.54153702,0.3014546392461825,0.0685365728286757,78080.89638571409,70160.22539666039,1.112894035677239
S7_101,S7,Base,65.50543079896049,915.95458984375,63.85476344412078,27.505592090945125,48.7940109004372,0.7301587301587301,0.3333333333333333,46.875,34.40214621405707,80.1879608895465,8666.51673374808,0.4290188431333689,0.1024100498395576,85627.24093323568,51703.352905958964,1.6561254951681652
S7_102,S7,Base,66.58219406468821,901.1418269230768,58.60345703617012,26.41659099636211,46.450921851661256,0.703125,0.3125,39.0625,32.83850229953198,76.31996626574792,7873.564399036223,0.4302740672760198,0.10249227037460924,123326.38489088495,25709.874099184013,4.796849039988069
S7_103,S7,Base,67.84362845276551,884.3866604477612,54.72937704619992,25.365503527417943,44.462770479227295,0.6666666666666666,0.30303030303030304,31.25,31.38347107443507,68.2182471575203,6725.915465850596,0.4600451108333029,0.10131712259371836,126480.39475294047,25424.79355565748,4.974687187766617
S7_104,S7,Base,69.96105353488679,857.6200181159419,77.6181937564581,21.547563572508107,38.623451746525404,0.6323529411764706,0.2352941176470588,46.875,27.09692650363593,103.22557160944453,8787.33538794926,0.2625020727049839,0.1183592032734774,88847.39382082397,36401.212193849846,2.4407811846396457
S7_105,S7,Base,70.72753585054599,848.3258928571429,91.02956627155123,30.21602636680437,47.26494658304597,0.6231884057971014,0.2753623188405797,62.5,33.421268345767565,124.5024597819428,13072.261650327395,0.2684386188377525,0.08424741781664391,76237.34583927205,38346.28953675888,1.9881283628808644
S7_106,S7,Base,69.75756361450611,860.1217830882354,103.03055865780745,32.64529726827203,50.639782137972745,0.6268656716417911,0.31343283582089554,74.21875,35.796245235172684,141.07527545808261,15864.933437855074,0.25373861662817543,0.06842753524018065,106521.94506016166,31473.842525077118,3.384459491251796
S7_107,S7,Base,68.60342643823746,874.5918843283583,112.61309469816885,33.77154745981668,52.13139945887429,0.6060606060606061,0.3181818181818182,97.65625,36.86187214549473,155.88170161688782,18051.87838717052,0.23647337540675914,0.06829901307926099,160119.41818752643,45093.58757037452,3.5508245587610188
S7_108,S7,Base,67.53642210263814,888.4095149253732,117.25399209819821,34.12033506506693,54.17568602975423,0.6515151515151515,0.3333333333333333,89.84375,38.29370458584891,162.32813742521853,19528.59779210008,0.2359030614978262,0.06723593088146305,132496.63959099387,72953.67651572498,1.8161749471588944
S7_109,S7,Base,67.30133439553873,891.5127840909091,117.20879591566404,34.35377067697709,53.84830009458909,0.6307692307692307,0.3230769230769231,76.171875,38.06283733247978,161.82098833900326,19350.21883854465,0.2352157017650942,0.06801680014963696,55258.289249484034,71914.59315835344,0.7683877057860453
S7_110,S7,Base,66.33446282639028,904.5072115384617,110.47487583238649,35.754673762352795,57.46180385245089,0.640625,0.34375,70.3125,40.62885761285583,146.60582911531034,18712.66842432096,0.27712989216069905,0.0680723609196576,84982.58791807116,48663.57808095421,1.7463283891023904
